filepath;song;artist;subset;album;video_id;start_diff;stop_diff;csr;purpose;audio_filepath
;Dreams Of The Everyday Housewife (Remastered 2001);Glen Campbell;;;R8aN2xLfYig;;;;pretrain;./data/audio/R8aN2xLfYig_Dreams Of The Everyday Housewife (Remastered 2001).webm
;I Can't Stop Dancing;Archie Bell and The Drells;;;ZdIHrhj-8AE;;;;pretrain;./data/audio/ZdIHrhj-8AE_I Cant Stop Dancing.webm
;People Sure Act Funny;Arthur Conley;;;6s3dsQAG53w;;;;pretrain;./data/audio/6s3dsQAG53w_People Sure Act Funny.webm
;Your Time Hasn't Come Yet, Baby;Elvis Presley;;;5DP4oNI3gtQ;;;;pretrain;./data/audio/5DP4oNI3gtQ_Your Time Hasnt Come Yet Baby.webm
;Yester Love;Smokey Robinson & The Miracles;;;V7G_QZk1ZHg;;;;pretrain;./data/audio/V7G_QZk1ZHg_Yester Love.webm
;It's Nice to Be with You;The Monkees;;;biYtzRupXTU;;;;pretrain;./data/audio/biYtzRupXTU_Its Nice to Be with You.webm
;Can't You See Me Cry (2005 Acoustic Version);The New Colony Six;;;dgW3DAyxybA;;;;pretrain;./data/audio/dgW3DAyxybA_Cant You See Me Cry.webm
;Snoopy For President;The Royal Guardsmen;;;QddHVitk7KA;;;;pretrain;./data/audio/QddHVitk7KA_Snoopy For President.webm
;Hold On;The Radiants;;;Bj7Vo-PWylc;;;;pretrain;./data/audio/Bj7Vo-PWylc_Hold On.webm
;Sky Pilot;Eric Burdon & The Animals;;;laSJI58bMMM;;;;pretrain;./data/audio/laSJI58bMMM_Sky Pilot.webm
;Pictures of Matchstick Men (Mono Version);Status Quo;;;huybJRdzyNk;;;;pretrain;./data/audio/huybJRdzyNk_Pictures of Matchstick Men (Mono Version).webm
;I Get The Sweetest Feeling;Jackie Wilson;;;HIARKNIUIac;;;;pretrain;./data/audio/HIARKNIUIac_I Get The Sweetest Feeling.webm
;Stay In My Corner;The Dells;;;ebqo2F6fAuE;;;;pretrain;./data/audio/ebqo2F6fAuE_Stay In My Corner.webm
;Stoned Soul Picnic (Remastered 2000);The 5th Dimension;;;LWrfH_Jj6Ts;;;;pretrain;./data/audio/LWrfH_Jj6Ts_Stoned Soul Picnic (Remastered 2000).webm
;D.W. Washburn;The Monkees;;;4cRCv06YNhM;;;;pretrain;./data/audio/4cRCv06YNhM_DW Washburn.webm
;Hitch It To the Horse;The Fantastic Johnny C;;;FuyMG6L4FY0;;;;pretrain;./data/audio/FuyMG6L4FY0_Hitch It To the Horse.webm
;Turn Around, Look at Me;The Vogues;;;xEvZwRJnOnI;;;;pretrain;./data/audio/xEvZwRJnOnI_Turn Around Look at Me.webm
;You Send Me;Aretha Franklin;;;_HgYICFufvA;;;;pretrain;./data/audio/_HgYICFufvA_You Send Me.webm
;Indian Lake;The Cowsills;;;Gh7dg5rrs3I;;;;pretrain;./data/audio/Gh7dg5rrs3I_Indian Lake.webm
;Don't Take It So Hard;Paul Revere & The Raiders;;;-sBwHu2JKUM;;;;pretrain;./data/audio/-sBwHu2JKUM_Dont Take It So Hard.webm
;MacArthur Park;Richard Harris;;;sD-zTwi3_GU;;;;pretrain;./data/audio/sD-zTwi3_GU_MacArthur Park.webm
;Look Over Your Shoulder;The O'Jays;;;PrWdvIeoCMg;;;;pretrain;./data/audio/PrWdvIeoCMg_Look Over Your Shoulder.webm
;Young Boy;Barbara Greene;;;Hwh4ylK-6PQ;;;;pretrain;./data/audio/Hwh4ylK-6PQ_Young Boy.webm
;Give Me One More Chance;Wilmer & The Dukes;;;WOSSW7G8TVI;;;;pretrain;./data/audio/WOSSW7G8TVI_Give Me One More Chance.webm
;Tuesday Afternoon (Forever Afternoon) (Edit Single Version);The Moody Blues;;;Ge8o8xUJrtw;;;;pretrain;./data/audio/Ge8o8xUJrtw_Tuesday Afternoon (Forever Afternoon).webm
;Dreams Of The Everyday Housewife;Glen Campbell;;;pe1KlF-a95k;;;;pretrain;./data/audio/pe1KlF-a95k_Dreams Of The Everyday Housewife.webm
;Here Comes The Judge;Shorty Long;;;BDl_hEue0-M;;;;pretrain;./data/audio/BDl_hEue0-M_Here Comes The Judge.webm
;Grazing In The Grass;Hugh Masekela;;;b_V3mg_7xlE;;;;pretrain;./data/audio/b_V3mg_7xlE_Grazing In The Grass.webm
;Lovin' Season;Gene & Debbe;;;-cpMYTwFVgo;;;;pretrain;./data/audio/-cpMYTwFVgo_Lovin Season.webm
;(You Keep Me) Hangin' On;Joe Simon;;;VAOa6buwJZw;;;;pretrain;./data/audio/VAOa6buwJZw_[You Keep Me] Hangin On.webm
;And Suddenly;Cherry People;;;20zikdbxS7g;;;;pretrain;./data/audio/20zikdbxS7g_And Suddenly.webm
;Never Give You Up;Jerry Butler;;;DPpWrwz3Iao;;;;pretrain;./data/audio/DPpWrwz3Iao_Never Give You Up.webm
;Hurdy Gurdy Man;Donovan;;;Cpcye9GhCRc;;;;pretrain;./data/audio/Cpcye9GhCRc_Hurdy Gurdy Man.webm
;Dream A Little Dream Of Me (With Introduction);The Mamas & The Papas;;;v8I5vDewcZo;;;;pretrain;./data/audio/v8I5vDewcZo_Dream A Little Dream Of Me.webm
;To Love Somebody;The Sweet Inspirations;;;7IaS6TlupI4;;;;pretrain;./data/audio/7IaS6TlupI4_To Love Somebody.webm
;Sealed With A Kiss;Gary Lewis & The Playboys;;;HlWgVT7q2u4;;;;pretrain;./data/audio/HlWgVT7q2u4_Sealed With A Kiss (Remastered).webm
;I'm a Midnight Mover;Wilson Pickett;;;K7kgXfbZM4k;;;;pretrain;./data/audio/K7kgXfbZM4k_Im a Midnight Mover.webm
;Alice Long (You're Still My Favorite Girlfriend) (Mono Version);Tommy Boyce;;;GrLTZKYuWiY;;;;pretrain;./data/audio/GrLTZKYuWiY_Alice Long (Youre Still My Favorite Girlfriend).webm
;The Eyes of a New York Woman;B. J. Thomas;;;prHGziEVXlM;;;;pretrain;./data/audio/prHGziEVXlM_The Eyes of a New York Woman (Remastered).webm
;a) STRA (Illusions Of My Childhood-Part One) b)You Keep Me Hanging On c) WBER (Illusions Of My Childhood-Part Two);Vanilla Fudge;;;vaiTEQc_y4o;;;;pretrain;./data/audio/vaiTEQc_y4o_a) STRA (Illusions Of My Childhood-Part One) b)You Keep Me Hanging On c) WBER (Illusions Of My.webm
;The Story Of Rock And Roll;The Turtles;;;6qURWxbXSb4;;;;pretrain;./data/audio/6qURWxbXSb4_The Story Of Rock And Roll.webm
;Yesterday's Dreams;Four Tops;;;B9eU1-4Dx0c;;;;pretrain;./data/audio/B9eU1-4Dx0c_Yesterdays Dreams.webm
;Here Comes The Judge;Pigmeat Markham;;;tBqxgx_CHvE;;;;pretrain;./data/audio/tBqxgx_CHvE_Here Comes The Judge.webm
;Turn on Your Love Light;Bill Black's Combo;;;b3Zpjxb4PM0;;;;pretrain;./data/audio/b3Zpjxb4PM0_Turn on Your Love Light.webm
;Tornado;Little Big Town;;;1E4pWxFP-sg;;;;pretrain;./data/audio/1E4pWxFP-sg_Tornado.webm
;C'Mon;Ke$ha;;;9XYlXaKK4ps;;;;pretrain;./data/audio/9XYlXaKK4ps_CMon.webm
;Tip It On Back (Radio Edit);Dierks Bentley;;;ZuSAi35GKR4;;;;pretrain;./data/audio/ZuSAi35GKR4_Tip It On Back (Radio Edit).webm
;Better Dig Two;The Band Perry;;;8QyhVcXBXLM;;;;pretrain;./data/audio/8QyhVcXBXLM_Better Dig Two.webm
;It's Time;Imagine Dragons;;;l9EhLOvxUSI;;;;pretrain;./data/audio/l9EhLOvxUSI_Its Time.webm
;Little Talks;Of Monsters And Men;;;gSdjztTxYgk;;;;pretrain;./data/audio/gSdjztTxYgk_Little Talks.webm
;Bands A Make Her Dance (feat. Juicy J, Lil Wayne & 2 Chainz);Mike WiLL Made-It;;;RPw5jVZ44YM;;;;pretrain;./data/audio/RPw5jVZ44YM_Bands A Make Her Dance.webm
;Diamonds;Rihanna;;;4mVo93E9wpU;;;;pretrain;./data/audio/4mVo93E9wpU_Diamonds.webm
;I Cry;Flo Rida;;;HaYa0jU5nWU;;;;pretrain;./data/audio/HaYa0jU5nWU_I Cry.webm
;One Of Those Nights;Tim McGraw;;;LvgYNiA2cpQ;;;;pretrain;./data/audio/LvgYNiA2cpQ_One Of Those Nights.webm
;Wagon Wheel;Darius Rucker;;;rSH7wmGntfo;;;;pretrain;./data/audio/rSH7wmGntfo_Wagon Wheel.webm
;Southern Comfort Zone;Brad Paisley;;;ntlhJQJq-zM;;;;pretrain;./data/audio/ntlhJQJq-zM_Southern Comfort Zone.webm
;Wanted;Hunter Hayes;;;SQz6mojAiCg;;;;pretrain;./data/audio/SQz6mojAiCg_Wanted.webm
;Stubborn Love;The Lumineers;;;Cm1_O35tpCw;;;;pretrain;./data/audio/Cm1_O35tpCw_Stubborn Love.webm
;Love Sosa;Chief Keef;;;OrYjTUbyLZ4;;;;pretrain;./data/audio/OrYjTUbyLZ4_Love Sosa.webm
;Don't Judge Me;Chris Brown;;;w33bC_oFE44;;;;pretrain;./data/audio/w33bC_oFE44_Dont Judge Me.webm
;Kiss You;One Direction;;;JRKapXmiQlk;;;;pretrain;./data/audio/JRKapXmiQlk_Kiss You.webm
;Goodbye in Her Eyes;Zac Brown Band;;;sniMiAKRzqI;;;;pretrain;./data/audio/sniMiAKRzqI_Goodbye in Her Eyes.webm
;Little Things;One Direction;;;nVuhPizu-YY;;;;pretrain;./data/audio/nVuhPizu-YY_Little Things.webm
;When I Was Your Man;Bruno Mars;;;th92jw2CFOA;;;;pretrain;./data/audio/th92jw2CFOA_When I Was Your Man.webm
;If I Didn't Have You;Thompson Square;;;z4JFyRrI-ak;;;;pretrain;./data/audio/z4JFyRrI-ak_If I Didnt Have You.webm
;Pour It Up;Rihanna;;;7FWB0YcttC8;;;;pretrain;./data/audio/7FWB0YcttC8_Pour It Up.webm
;Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity;The Barden Bellas;;;HTXBrYRHABY;;;;pretrain;./data/audio/HTXBrYRHABY_Riff Off MickeyLike A VirginHit Me With Your Best ShotS & MLet’s Talk About SexI’ll.webm
;Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around;The Barden Bellas;;;5TLs2v-8_7E;;;;pretrain;./data/audio/5TLs2v-8_7E_Bellas Finals Price TagDon’t You (Forget About Me) Give Me EverythingJust The Way You.webm
;Diced Pineapples (feat. Wale & Drake);Rick Ross;;;KX_W8H2JiXg;;;;pretrain;./data/audio/KX_W8H2JiXg_Diced Pineapples.webm
;Let Me Love You (Until You Learn To Love Yourself);Ne-Yo;;;nyjWKvIvpB8;;;;pretrain;./data/audio/nyjWKvIvpB8_Let Me Love You (Until You Learn To Love Yourself).webm
;Beer Money;Kip Moore;;;_x9G1Vryrds;;;;pretrain;./data/audio/_x9G1Vryrds_Beer Money.webm
;I Will Wait (Live);Mumford & Sons;;;Wec79Ju58UQ;;;;pretrain;./data/audio/Wec79Ju58UQ_I Will Wait (Live).webm
;I Drive Your Truck;Lee Brice;;;Z7R1CoGiC9E;;;;pretrain;./data/audio/Z7R1CoGiC9E_I Drive Your Truck.webm
;Rest Of My Life (feat. Usher & David Guetta);Ludacris;;;GB_xHJU3BWc;;;;pretrain;./data/audio/GB_xHJU3BWc_Rest Of My Life.webm
;We Are Never Ever Getting Back Together;Taylor Swift;;;65Q7EdWnjqM;;;;pretrain;./data/audio/65Q7EdWnjqM_We Are Never Ever Getting Back Together.webm
;One More Night;Maroon 5;;;d_3voqjDxAg;;;;pretrain;./data/audio/d_3voqjDxAg_One More Night.webm
;Every Storm (Runs Out Of Rain);Gary Allan;;;RCMIpVJnPwc;;;;pretrain;./data/audio/RCMIpVJnPwc_Every Storm (Runs Out Of Rain).webm
;Thrift Shop (feat. Wanz);Macklemore & Ryan Lewis;;;27WDAYaVS-s;;;;pretrain;./data/audio/27WDAYaVS-s_Thrift Shop (feat Wanz).webm
;Carry On;Fun.;;;lV8fBH6S_xw;;;;pretrain;./data/audio/lV8fBH6S_xw_Carry On.webm
;Too Close;Alex Clare;;;BXWzpnHXYOw;;;;pretrain;./data/audio/BXWzpnHXYOw_Too Close.webm
;Girl on Fire;Alicia Keys;;;mVuSfxqpZa4;;;;pretrain;./data/audio/mVuSfxqpZa4_Girl on Fire.webm
;Clique;Kanye West;;;aUAPsa5NfR4;;;;pretrain;./data/audio/aUAPsa5NfR4_Clique.webm
;Troublemaker;Olly Murs;;;Md4x_V41WJM;;;;pretrain;./data/audio/Md4x_V41WJM_Troublemaker.webm
;Scream & Shout (feat. Britney Spears);will.i.am;;;a5D8CTt-tfs;;;;pretrain;./data/audio/a5D8CTt-tfs_Scream & Shout.webm
;Cruise (Remix) (feat. Nelly);Florida Georgia Line;;;U0xxuqqtxKM;;;;pretrain;./data/audio/U0xxuqqtxKM_Cruise (Remix).webm
;Va Va Voom;Nicki Minaj;;;8Zv5WmN3gsM;;;;pretrain;./data/audio/8Zv5WmN3gsM_Va Va Voom.webm
;Radioactive;Imagine Dragons;;;R_BO8C05XLA;;;;pretrain;./data/audio/R_BO8C05XLA_Radioactive.webm
;Begin Again;Taylor Swift;;;MExBAg-2Frc;;;;pretrain;./data/audio/MExBAg-2Frc_Begin Again.webm
;Call Me Maybe;Carly Rae Jepsen;;;k6jscLH3p2g;;;;pretrain;./data/audio/k6jscLH3p2g_Call Me Maybe.webm
;Who Booty (feat. IamSu);Jonn Hart;;;h-173ZNRzkI;;;;pretrain;./data/audio/h-173ZNRzkI_Who Booty.webm
;Try;P!nk;;;Bk0PL3fmMdw;;;;pretrain;./data/audio/Bk0PL3fmMdw_Try.webm
;Wicked Games;The Weeknd;;;IQgkSN_BIsI;;;;pretrain;./data/audio/IQgkSN_BIsI_Wicked Games.webm
;Give It All We Got Tonight;George Strait;;;jcu627EI4ck;;;;pretrain;./data/audio/jcu627EI4ck_Give It All We Got Tonight.webm
;Sweet Nothing (feat. Florence Welch);Calvin Harris;;;roxBUtykXyY;;;;pretrain;./data/audio/roxBUtykXyY_Sweet Nothing.webm
;Cups (Pitch Perfect’s “When I’m Gone”) (Pop Version);Anna Kendrick;;;T7AIO65XYmY;;;;pretrain;./data/audio/T7AIO65XYmY_Cups (Pitch Perfect’s “When I’m Gone”).webm
;Til My Last Day;Justin Moore;;;zhg3pfChqYA;;;;pretrain;./data/audio/zhg3pfChqYA_Til My Last Day.webm
;Anything Could Happen;Ellie Goulding;;;3NgcsHaEBZY;;;;pretrain;./data/audio/3NgcsHaEBZY_Anything Could Happen.webm
;Crying on a Suitcase;Casey James;;;SAv-IyTUEQY;;;;pretrain;./data/audio/SAv-IyTUEQY_Crying on a Suitcase.webm
;F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar);A$AP Rocky;;;QdKIrntD6jg;;;;pretrain;./data/audio/QdKIrntD6jg_Fkin Problems.webm
;Daylight;Maroon 5;;;99Ij6mHmr68;;;;pretrain;./data/audio/99Ij6mHmr68_Daylight.webm
;Celebration (feat. Chris Brown, Tyga, Wiz Khalifa & Lil Wayne);The Game;;;Zfuo41Qw00A;;;;pretrain;./data/audio/Zfuo41Qw00A_Celebration.webm
;Demons;Imagine Dragons;;;y4FiCl-tUJc;;;;pretrain;./data/audio/y4FiCl-tUJc_Demons.webm
;Battle Scars;Lupe Fiasco;;;QB_VicmP0gg;;;;pretrain;./data/audio/QB_VicmP0gg_Battle Scars (with Guy Sebastian).webm
;Two Black Cadillacs;Carrie Underwood;;;CTozmQ1jSu8;;;;pretrain;./data/audio/CTozmQ1jSu8_Two Black Cadillacs.webm
;Like a Cowboy;Randy Houser;;;8dPRvtzE_GI;;;;pretrain;./data/audio/8dPRvtzE_GI_Like a Cowboy.webm
;Guap;Big Sean;;;pPFsBtlDn6o;;;;pretrain;./data/audio/pPFsBtlDn6o_Guap.webm
;Live While We're Young;One Direction;;;blCNvso3UDU;;;;pretrain;./data/audio/blCNvso3UDU_Live While Were Young.webm
;Don't You Worry Child (Radio Edit) (feat. John Martin);Swedish House Mafia;;;3mWbRB3Y4R8;;;;pretrain;./data/audio/3mWbRB3Y4R8_Dont You Worry Child (Radio Edit).webm
;Ho Hey;The Lumineers;;;KClAh7PXqJc;;;;pretrain;./data/audio/KClAh7PXqJc_Ho Hey.webm
;Catch My Breath;Kelly Clarkson;;;CxYdbFdpXxs;;;;pretrain;./data/audio/CxYdbFdpXxs_Catch My Breath.webm
;Remember You (feat. The Weeknd);Wiz Khalifa;;;n-l2ZsaWUWs;;;;pretrain;./data/audio/n-l2ZsaWUWs_Remember You (feat The Weeknd).webm
;Neva End (Remix) (feat. Kelly Rowland);Future;;;zlcjzgAWFTA;;;;pretrain;./data/audio/zlcjzgAWFTA_Neva End (Remix).webm
;Wild for the Night (feat. Skrillex & Birdy Nam Nam);A$AP Rocky;;;SqqZ1ltotS8;;;;pretrain;./data/audio/SqqZ1ltotS8_Wild for the Night.webm
;All Gold Everything;Trinidad James;;;4NNgp757IGY;;;;pretrain;./data/audio/4NNgp757IGY_All Gold Everything.webm
;Some Nights;Fun.;;;O8g_iLP_9go;;;;pretrain;./data/audio/O8g_iLP_9go_Some Nights.webm
;Suit & Tie (feat. Jay-Z);Justin Timberlake;;;L8Jj2LeZNDo;;;;pretrain;./data/audio/L8Jj2LeZNDo_Suit & Tie.webm
;I Knew You Were Trouble.;Taylor Swift;;;VmBoTeLsKfs;;;;pretrain;./data/audio/VmBoTeLsKfs_I Knew You Were Trouble.webm
;Love Me (feat. Drake & Future);Lil Wayne;;;NajmHZ6kcUg;;;;pretrain;./data/audio/NajmHZ6kcUg_Love Me.webm
;Beauty and a Beat (feat. Nicki Minaj);Justin Bieber;;;aWkPBCF8rFU;;;;pretrain;./data/audio/aWkPBCF8rFU_Beauty And A Beat.webm
;Long Live A$AP;A$AP Rocky;;;C9mquL8JLLM;;;;pretrain;./data/audio/C9mquL8JLLM_Long Live AAP.webm
;Ball (feat. Lil Wayne);T.I.;;;D1pOIGSp2XQ;;;;pretrain;./data/audio/D1pOIGSp2XQ_Ball (feat Lil Wayne).webm
;Poetic Justice (feat. Drake);Kendrick Lamar;;;TbqmJ5K6iNI;;;;pretrain;./data/audio/TbqmJ5K6iNI_Poetic Justice.webm
;Thinkin Bout You;Frank Ocean;;;6JHu3b-pbh8;;;;pretrain;./data/audio/6JHu3b-pbh8_Thinkin Bout You.webm
;Sure Be Cool If You Did;Blake Shelton;;;29K1lB5ykgI;;;;pretrain;./data/audio/29K1lB5ykgI_Sure Be Cool If You Did.webm
;Take a Walk;Passion Pit;;;v_5P26wMiAo;;;;pretrain;./data/audio/v_5P26wMiAo_Take a Walk.webm
;The Only Way I Know (with Luke Bryan and Eric Church) (feat. Luke Bryan & Eric Church);Jason Aldean;;;1QjK_SpGvzw;;;;pretrain;./data/audio/1QjK_SpGvzw_The Only Way I Know.webm
;Hall of Fame (feat. will.i.am);The Script;;;snx5qGUtVi8;;;;pretrain;./data/audio/snx5qGUtVi8_Hall of Fame.webm
;Madness;Muse;;;__oF3wM5s-k;;;;pretrain;./data/audio/__oF3wM5s-k_Madness.webm
;Adorn;Miguel;;;I7eUlYgyn9I;;;;pretrain;./data/audio/I7eUlYgyn9I_Adorn.webm
;Gangnam Style;PSY;;;4AgDYTuZWOw;;;;pretrain;./data/audio/4AgDYTuZWOw_강남스타일 (Gangnam Style).webm
;Swimming Pools (Drank);Kendrick Lamar;;;T_OWvLDIyno;;;;pretrain;./data/audio/T_OWvLDIyno_Swimming Pools (Drank).webm
;Between The Raindrops;Lifehouse;;;utOCQAggYi0;;;;pretrain;./data/audio/utOCQAggYi0_Between The Raindrops.webm
;Don't Stop the Party (feat. TJR);Pitbull;;;wc5ZeWdcePk;;;;pretrain;./data/audio/wc5ZeWdcePk_Dont Stop the Party.mp4
;I'm Different;2 Chainz;;;a3OUyuz97WU;;;;pretrain;./data/audio/a3OUyuz97WU_Im Different.webm
;Locked out of Heaven;Bruno Mars;;;cPdhYMpk68w;;;;pretrain;./data/audio/cPdhYMpk68w_Locked out of Heaven.webm
;Home;Phillip Phillips;;;VMzSavF-OO0;;;;pretrain;./data/audio/VMzSavF-OO0_Home.webm
;Skyfall;Adele;;;LJzp_mDxaT0;;;;pretrain;./data/audio/LJzp_mDxaT0_Skyfall.webm
;The A Team;Ed Sheeran;;;WYABDdnBu0w;;;;pretrain;./data/audio/WYABDdnBu0w_The A Team.webm
;Somebody That I Used To Know (feat. Kimbra);Gotye;;;xOazTYPrt64;;;;pretrain;./data/audio/xOazTYPrt64_Somebody That I Used To Know.webm
;Lights (Single Version);Ellie Goulding;;;HbrX49BZd30;;;;pretrain;./data/audio/HbrX49BZd30_Lights.webm
;Merry Go 'Round;Kacey Musgraves;;;zfXR0E5PO_E;;;;pretrain;./data/audio/zfXR0E5PO_E_Merry Go Round.webm
;Die Young;Ke$ha;;;FyZWr2wm8B0;;;;pretrain;./data/audio/FyZWr2wm8B0_Die Young.webm
;Somebody's Heartbreak;Hunter Hayes;;;Xhnozwz2qsk;;;;pretrain;./data/audio/Xhnozwz2qsk_Somebodys Heartbreak.webm
;No Worries (feat. Detail);Lil Wayne;;;8mEN518XL9k;;;;pretrain;./data/audio/8mEN518XL9k_No Worries.webm
;Ice Cream;BLACKPINK;;;TUt3guu92Zg;;;;pretrain;./data/audio/TUt3guu92Zg_Ice Cream (with Selena Gomez).webm
;Happy Anywhere (feat. Gwen Stefani);Blake Shelton;;;NzFInCt0pwg;;;;pretrain;./data/audio/NzFInCt0pwg_Happy Anywhere (feat Gwen Stefani).webm
;Breaking Me;Topic;;;ltl6A-A01Pg;;;;pretrain;./data/audio/ltl6A-A01Pg_Breaking Me.webm
;I Called Mama;Tim McGraw;;;40G6T42u2q0;;;;pretrain;./data/audio/40G6T42u2q0_I Called Mama.webm
;One Too Many;Keith Urban;;;FlGeHmR6VBU;;;;pretrain;./data/audio/FlGeHmR6VBU_One Too Many.webm
;24 (feat. Lil Baby);Money Man;;;2EZVebJGc1Q;;;;pretrain;./data/audio/2EZVebJGc1Q_24.webm
;Wonder;Shawn Mendes;;;r2H-M3ZqaGw;;;;pretrain;./data/audio/r2H-M3ZqaGw_Wonder.webm
;ONE BEER (feat. Lauren Alaina & Devin Dawson);HARDY;;;FUKnBRup1bM;;;;pretrain;./data/audio/FUKnBRup1bM_ONE BEER (feat Lauren Alaina & Devin Dawson).webm
;Rich Nigga Shit (feat. Young Thug);21 Savage;;;jyNU8NjgtAc;;;;pretrain;./data/audio/jyNU8NjgtAc_Rich Nigga Shit.webm
;3 Headed Goat (feat. Lil Baby & Polo G);Lil Durk;;;dT3BWhRnWPo;;;;pretrain;./data/audio/dT3BWhRnWPo_3 Headed Goat.webm
;Mr. Right Now (feat. Drake);21 Savage;;;DFOC5qJnWCg;;;;pretrain;./data/audio/DFOC5qJnWCg_Mr Right Now.webm
;GOOD TIME;Niko Moon;;;rsFEZPZHEyE;;;;pretrain;./data/audio/rsFEZPZHEyE_GOOD TIME.webm
;Levitating (feat. DaBaby);Dua Lipa;;;e8WoWk4b3D0;;;;pretrain;./data/audio/e8WoWk4b3D0_Levitating (feat DaBaby).webm
;Break My Heart;Dua Lipa;;;NaaiI1y9QIo;;;;pretrain;./data/audio/NaaiI1y9QIo_Break My Heart.webm
;Wishing Well;Juice WRLD;;;SjVyYFagYJM;;;;pretrain;./data/audio/SjVyYFagYJM_Wishing Well.webm
;Come & Go;Juice WRLD;;;lXKM_kGNJTQ;;;;pretrain;./data/audio/lXKM_kGNJTQ_Come & Go.webm
;bloody valentine;Machine Gun Kelly;;;RKwpWqOrSA8;;;;pretrain;./data/audio/RKwpWqOrSA8_bloody valentine.webm
;Don't Start Now;Dua Lipa;;;wd9_QCH8Eq4;;;;pretrain;./data/audio/wd9_QCH8Eq4_Dont Start Now.webm
;Kings & Queens;Ava Max;;;Gy_ExjhjA-4;;;;pretrain;./data/audio/Gy_ExjhjA-4_Kings & Queens.webm
;Mood Swings (feat. Lil Tjay);Pop Smoke;;;BwQZTGMvYoY;;;;pretrain;./data/audio/BwQZTGMvYoY_Mood Swings.webm
;Circles;Post Malone;;;4EQkYVtE-28;;;;pretrain;./data/audio/4EQkYVtE-28_Circles.webm
;Lovin' On You;Luke Combs;;;aRm7U10T8vw;;;;pretrain;./data/audio/aRm7U10T8vw_Lovin On You.webm
;Glock In My Lap;21 Savage;;;m9Fbp02qBcw;;;;pretrain;./data/audio/m9Fbp02qBcw_Glock In My Lap.webm
;Girls in the Hood;Megan Thee Stallion;;;HZ8MSKmymVk;;;;pretrain;./data/audio/HZ8MSKmymVk_Girls in the Hood.webm
;If the World Was Ending (feat. Julia Michaels);JP Saxe;;;DPZ99hxi4-A;;;;pretrain;./data/audio/DPZ99hxi4-A_If the World Was Ending.webm
;Relación (Remix) (feat. Rosalía & Farruko);Sech;;;wCmy-1aJ1G0;;;;pretrain;./data/audio/wCmy-1aJ1G0_Relación (Remix).webm
;ily (i love you baby) (feat. Emilee);Surf Mesa;;;U5AfCwh1J9Y;;;;pretrain;./data/audio/U5AfCwh1J9Y_ily (i love you baby).webm
;The Bigger Picture;Lil Baby;;;h_q_WRSL_N4;;;;pretrain;./data/audio/h_q_WRSL_N4_The Bigger Picture.webm
;Laugh Now Cry Later (feat. Lil Durk);Drake;;;YZLJ_GWJ5Ag;;;;pretrain;./data/audio/YZLJ_GWJ5Ag_Laugh Now Cry Later.webm
;Adore You;Harry Styles;;;vum2bUJwfkI;;;;pretrain;./data/audio/vum2bUJwfkI_Adore You.webm
;7 Summers;Morgan Wallen;;;8Dp2J3uYiRg;;;;pretrain;./data/audio/8Dp2J3uYiRg_7 Summers.webm
;Roses (Imanbek Remix);SAINt JHN;;;Ypw7cVsnQxU;;;;pretrain;./data/audio/Ypw7cVsnQxU_Roses (Imanbek Remix).webm
;cardigan;Taylor Swift;;;M_lVZIpgnjU;;;;pretrain;./data/audio/M_lVZIpgnjU_cardigan.webm
;you broke me first;Tate McRae;;;7ecu7DJwgYA;;;;pretrain;./data/audio/7ecu7DJwgYA_you broke me first.webm
;Baby, I'm Jealous (feat. Doja Cat);Bebe Rexha;;;YcKE8vALYkE;;;;pretrain;./data/audio/YcKE8vALYkE_Baby Im Jealous (feat Doja Cat).webm
;The Woo (feat. 50 Cent & Roddy Ricch);Pop Smoke;;;-Gkp-B7rIxY;;;;pretrain;./data/audio/-Gkp-B7rIxY_The Woo.webm
;Hit Different (feat. Ty Dolla $ign, The Neptunes & Pharrell Williams);SZA;;;dPxu6ycphZA;;;;pretrain;./data/audio/dPxu6ycphZA_Hit Different.webm
;Do It;Chloe x Halle;;;MzFBOUI6Hk4;;;;pretrain;./data/audio/MzFBOUI6Hk4_Do It.webm
;Kacey Talk;YoungBoy Never Broke Again;;;qkKILCgFdDw;;;;pretrain;./data/audio/qkKILCgFdDw_Kacey Talk.webm
;Before You Go;Lewis Capaldi;;;QQVa4xCf8JY;;;;pretrain;./data/audio/QQVa4xCf8JY_Before You Go.webm
;Love You Like I Used To;Russell Dickerson;;;JkF264oCFH0;;;;pretrain;./data/audio/JkF264oCFH0_Love You Like I Used To.webm
;Cool Again (feat. Nelly);Kane Brown;;;KDOderOVK_o;;;;pretrain;./data/audio/KDOderOVK_o_Cool Again.webm
;You Got It;Vedo;;;DGMXNr06SCQ;;;;pretrain;./data/audio/DGMXNr06SCQ_You Got It.webm
;Dynamite;BTS;;;HaEYUJ2aRHs;;;;pretrain;./data/audio/HaEYUJ2aRHs_Dynamite.webm
;ROCKSTAR (feat. Roddy Ricch);DaBaby;;;h0w5g0p9RsM;;;;pretrain;./data/audio/h0w5g0p9RsM_ROCKSTAR.webm
